,league,season,player,team_id,position,goals,assists,key_passes,xG,xA,time,shots,player_id,xGChain,xGBuildup
196,EPL,2014,Antonio Valencia,89,DR,0,0,0,0.0,0.0,78,0,627,0.02374169230461121,0.02374169230461121
197,EPL,2014,Luke Shaw,89,DL,0,0,2,0.0,0.11010903865098952,90,0,1006,0.13385073840618136,0.02374169230461121
198,EPL,2014,Kyle Walker,82,DR,0,0,0,0.0,0.0,90,0,638,0.13449078798294067,0.13449078798294067
199,EPL,2014,Danny Rose,82,DL,0,0,0,0.013209499418735504,0.0,90,1,641,0.13303759694099426,0.11982809007167815
200,EPL,2014,Branislav Ivanovic,80,DR,0,0,0,0.0,0.0,90,0,682,0.642729640007019,0.642729640007019
201,EPL,2014,César Azpilicueta,80,DL,0,0,0,0.0,0.0,90,0,681,0.0,0.0
202,EPL,2014,Bacary Sagna,88,DR,0,0,0,0.0,0.0,90,0,625,0.023305810987949368,0.023305810987949368
203,EPL,2014,Gaël Clichy,88,DL,0,0,0,0.0,0.0,90,0,613,0.023305810987949368,0.023305810987949368
204,EPL,2014,Héctor Bellerín,83,DR,1,0,0,0.028341541066765782,0.0,90,1,492,0.028341541066765782,0.0
205,EPL,2014,Nacho Monreal,83,DL,0,0,1,0.11602568626403807,0.02669530548155308,90,1,495,0.14272098243236542,0.02669530548155308
206,EPL,2014,Kyle Walker,82,DR,0,0,2,0.0,0.09769029915332794,90,0,638,0.12933222949504852,0.03164192661643028
207,EPL,2014,Danny Rose,82,DL,0,0,1,0.0715520828962326,0.014913334511220457,90,2,641,0.3768851161003113,0.29041969776153564
208,EPL,2014,Héctor Bellerín,83,DR,0,0,0,0.0,0.0,90,0,492,0.0,0.0
209,EPL,2014,Nacho Monreal,83,DL,0,0,1,0.0450790673494339,0.02883554622530937,90,1,495,0.07391460984945297,0.02883554622530937
